isExoplanet,hostName,orbitalPeriod,orbitalPeriodMin,orbitalPeriodMax,transitDuration,transitDurationMin,transitDurationMax,transitDepth,transitDepthMin,transitDepthMax,impactParameter,impactParameterMin,impactParameterMax,planetRadiusEarth,planetRadiusEarthMin,planetRadiusEarthMax,planetRadiusJupiter,planetRadiusJupiterMin,planetRadiusJupiterMax,planetMassEarth,planetMassEarthMin,planetMassEarthMax,planetMassJupiter,planetMassJupiterMin,planetMassJupiterMax,planetDensity,planetDensityMin,planetDensityMax,equilibriumTemperature,equilibriumTemperatureMin,equilibriumTemperatureMax,insolationFlux,insolationFluxMin,insolationFluxMax,stellarEffectiveTemperature,stellarEffectiveTemperatureMin,stellarEffectiveTemperatureMax,stellarSurfaceGravity,stellarSurfaceGravityMin,stellarSurfaceGravityMax,stellarRadius,stellarRadiusMin,stellarRadiusMax,stellarMass,stellarMassMin,stellarMassMax,stellarMetallicity,stellarMetallicityMin,stellarMetallicityMax,stellarAge,stellarAgeMin,stellarAgeMax,rightAscension,declination,magnitude
0,,369.819993,8.90E-03,-8.90E-03,20.232,0.968,-0.968,1.60E+03,7.62E+01,-7.62E+01,0.9179,0.036,-0.6339,4.25,8.58E+00,-3.70E-01,,,,,,,,,,,,,201,,,0.38,3.56,-0.09,4806,149,-110,4.495,0.078,-0.856,0.839,1.694,-0.073,,,,,,,,,,287.22513,44.899841,15.089
0,,2.17815935,1.38E-05,-1.38E-05,1.839,0.166,-0.166,1.16E+02,1.02E+01,-1.02E+01,0.503,0.442,-0.304,1.22,4.10E-01,-1.40E-01,,,,,,,,,,,,,1561,,,1398.42,1391.09,-454.8,6258,174,-239,4.413,0.072,-0.217,1.098,0.37,-0.123,,,,,,,,,,287.96655,46.33849,14.975
0,,160.850075,3.76E-03,-3.76E-03,9.427,0.646,-0.646,4.28E+02,3.08E+01,-3.08E+01,0.769,0.027,-0.556,3.41,5.80E-01,-7.20E-01,,,,,,,,,,,,,413,,,6.87,3.07,-2.82,5999,80,-89,4.168,0.162,-0.108,1.507,0.258,-0.315,,,,,,,,,,294.94983,38.60519,14.218
0,,0.720460644,3.44E-07,-3.44E-07,1.7846,0.0223,-0.0223,2.11E+03,2.05E+01,-2.05E+01,1.272,2.49,-0.113,37.33,1.28E+01,-4.27E+00,,,,,,,,,,,,,2240,,,5954.82,6047.46,-1900.16,6304,175,-219,4.435,0.056,-0.224,1.058,0.364,-0.121,,,,,,,,,,297.72214,48.710258,14.828
0,,3.7948721,2.48E-05,-2.48E-05,1.713,0.254,-0.254,3.05E+02,3.44E+01,-3.44E+01,1.168,7.1,-0.097,16.1,4.43E+00,-1.18E+00,,,,,,,,,,,,,1083,,,325.63,270.28,-81.18,5883,177,-195,4.58,0.035,-0.184,0.793,0.218,-0.058,,,,,,,,,,295.19568,48.567421,15.302
0,,6.2614227,1.06E-04,-1.06E-04,4.779,0.439,-0.439,5.14E+01,5.70E+00,-5.70E+00,0.069,0.389,-0.069,0.81,2.50E-01,-1.10E-01,,,,,,,,,,,,,1146,,,407.58,365.13,-140.1,6384,151,-207,4.361,0.087,-0.203,1.121,0.352,-0.151,,,,,,,,,,288.09564,40.365971,13.973
0,,3.70386741,2.03E-05,-2.03E-05,1.41,0.109,-0.109,1.26E+02,1.19E+01,-1.19E+01,0.033,0.416,-0.033,0.86,1.70E-01,-7.00E-02,,,,,,,,,,,,,1012,,,247.2,146.25,-61.28,5496,149,-149,4.592,0.032,-0.12,0.776,0.152,-0.065,,,,,,,,,,298.18341,48.44381,14.108
0,,0.638437699,5.25E-07,-5.25E-07,0.3028,0.0501,-0.0501,2.87E+02,1.38E+01,-1.38E+01,0.904,0.039,-0.641,2.48,2.40E-01,-1.40E-01,,,,,,,,,,,,,1709,,,2024.34,711.27,-442,5073,149,-164,4.571,0.02,-0.08,0.824,0.08,-0.046,,,,,,,,,,294.63989,50.33419,15.23
0,,1.8912851,3.08E-05,-3.08E-05,6.182,0.346,-0.346,1.22E+03,5.72E+01,-5.72E+01,1.216,3.363,-0.091,19.96,1.64E+00,-1.64E+00,,,,,,,,,,,,,1061,,,299.44,103.69,-81.11,4700,167,-167,4.605,0.036,-0.04,0.707,0.058,-0.058,,,,,,,,,,290.33072,37.882092,16.851
0,,19.8751355,2.83E-04,-2.83E-04,8.041,0.271,-0.271,1.09E+02,8.40E+00,-8.40E+00,0.919,0.023,-0.639,2.49,5.10E-01,-4.20E-01,,,,,,,,,,,,,1061,,,299.47,154.58,-102.25,6918,72,-83,4.021,0.148,-0.121,2.004,0.413,-0.338,,,,,,,,,,297.16089,40.042858,13.543
0,,343.42046,4.61E-02,-4.61E-02,11.11,2,-2,4.83E+02,6.02E+01,-6.02E+01,0.3519,0.1303,-0.3517,2.15,8.80E-01,-2.10E-01,,,,,,,,,,,,,270,,,1.27,1.52,-0.37,6115,161,-199,4.469,0.053,-0.291,0.967,0.397,-0.094,,,,,,,,,,289.44867,41.731411,15.223
0,,3.47148164,8.24E-05,-8.24E-05,4.679,0.736,-0.736,1.23E+02,1.71E+01,-1.71E+01,0.719,0.261,-0.482,0.85,1.40E-01,-6.00E-02,,,,,,,,,,,,,970,,,209.73,110.56,-51.5,5297,159,-159,4.626,0.032,-0.097,0.716,0.118,-0.055,,,,,,,,,,290.84921,38.63184,15.795
0,,244.60373,1.15E-02,-1.15E-02,10.87,1.1,-1.1,7.70E+02,8.58E+01,-8.58E+01,0.2652,0.214,-0.265,2.1,3.30E-01,-1.50E-01,,,,,,,,,,,,,235,,,0.72,0.37,-0.17,5166,161,-140,4.593,0.026,-0.107,0.771,0.123,-0.056,,,,,,,,,,284.53635,48.749611,15.319
0,,7.2929891,1.74E-04,-1.74E-04,4.053,0.946,-0.946,7.25E+01,1.39E+01,-1.39E+01,0.022,0.4125,-0.0217,0.73,2.50E-01,-6.00E-02,,,,,,,,,,,,,904,,,158.19,155.12,-39.48,5959,148,-171,4.549,0.031,-0.252,0.856,0.291,-0.07,,,,,,,,,,293.43079,46.692089,14.829
0,,3.1339356,2.01E-05,-2.01E-05,4.477,0.195,-0.195,2.04E+02,1.10E+01,-1.10E+01,0.768,0.201,-0.548,1.58,5.40E-01,-1.70E-01,,,,,,,,,,,,,1315,,,704.95,717.03,-229.75,6137,193,-236,4.46,0.054,-0.216,1.018,0.341,-0.114,,,,,,,,,,294.11237,46.252708,15.725
0,,145.786556,2.42E-03,-2.42E-03,4.891,0.391,-0.391,3.78E+02,3.26E+01,-3.26E+01,0.133,0.333,-0.133,1.82,2.40E-01,-1.50E-01,,,,,,,,,,,,,331,,,2.84,1.05,-0.65,5578,100,-111,4.44,0.081,-0.099,0.95,0.123,-0.082,,,,,,,,,,285.66006,46.143471,14.41
0,,1.33254212,2.14E-05,-2.14E-05,3.848,0.464,-0.464,3.74E+01,4.30E+00,-4.30E+00,0.662,0.297,-0.447,1.45,3.40E-01,-6.30E-01,,,,,,,,,,,,,2694,,,12477.61,8649.33,-9019.59,6613,182,-250,3.87,0.397,-0.132,2.237,0.52,-0.965,,,,,,,,,,294.71292,46.576221,13
0,,2.5093344,4.15E-05,-4.15E-05,1.833,0.64,-0.64,1.84E+02,5.29E+01,-5.29E+01,0.019,0.515,-0.019,1.47,4.50E-01,-1.90E-01,,,,,,,,,,,,,1483,,,1143.04,1026.37,-413.75,6278,174,-261,4.425,0.065,-0.195,1.081,0.329,-0.141,,,,,,,,,,295.37204,38.897739,15.588
0,,0.918921494,1.79E-06,-1.79E-06,0.9425,0.0543,-0.0543,3.21E+02,1.57E+01,-1.57E+01,0.011,0.446,-0.011,1.49,4.00E-01,-1.30E-01,,,,,,,,,,,,,1697,,,1960.12,1563.63,-514.97,5655,169,-169,4.561,0.042,-0.179,0.833,0.22,-0.073,,,,,,,,,,298.29953,44.78899,15.606
0,,67.7125988,2.94E-04,-2.94E-04,1.538,0.194,-0.194,5.42E+02,5.75E+01,-5.75E+01,1.8756,0.1083,-0.6561,82.63,3.50E+01,-6.63E+00,,,,,,,,,,,,,460,,,10.63,13.37,-2.62,6309,173,-179,4.517,0.052,-0.306,0.847,0.359,-0.068,,,,,,,,,,294.91577,46.485321,14.213
0,,12.4285576,3.20E-04,-3.20E-04,13.98,0.756,-0.756,6.20E+02,5.35E+01,-5.35E+01,0.892,0.016,-0.637,2.22,4.40E-01,-1.80E-01,,,,,,,,,,,,,669,,,47.26,29.57,-11.91,5492,164,-164,4.604,0.032,-0.128,0.752,0.152,-0.061,,,,,,,,,,300.56305,43.980068,15.663
0,,1.275511306,9.55E-06,-9.55E-06,1.889,0.187,-0.187,6.93E+01,7.90E+00,-7.90E+00,0.011,0.44,-0.01,0.84,2.60E-01,-1.20E-01,,,,,,,,,,,,,1739,,,2160.97,1899.85,-795.87,5921,158,-193,4.418,0.101,-0.203,1.015,0.305,-0.153,,,,,,,,,,298.01016,43.37159,15.083
0,,5.78159956,4.52E-05,-4.52E-05,2.222,0.181,-0.181,7.28E+01,5.60E+00,-5.60E+00,0.66,0.29,-0.455,1.7,5.10E-01,-5.60E-01,,,,,,,,,,,,,1475,,,1117.19,981.46,-682.91,6443,181,-227,4.023,0.299,-0.161,1.884,0.559,-0.622,,,,,,,,,,298.94901,43.441715,13.384
0,,8.4805019,2.12E-04,-2.12E-04,8.345,0.515,-0.515,1.65E+02,1.76E+01,-1.76E+01,0.972,0.008,-0.673,1.26,1.80E-01,-1.30E-01,,,,,,,,,,,,,781,,,87.82,42.81,-25.39,5555,181,-165,4.554,0.085,-0.085,0.737,0.106,-0.077,,,,,,,,,,298.85892,46.697208,15.313
0,,24.5607107,3.75E-04,-3.75E-04,8.679,0.35,-0.35,5.52E+01,3.90E+00,-3.90E+00,0.374,0.096,-0.374,1.13,2.00E-01,-1.90E-01,,,,,,,,,,,,,787,,,90.55,45.11,-32.54,6170,110,-135,4.192,0.137,-0.125,1.499,0.272,-0.245,,,,,,,,,,289.92145,46.74456,12.805
0,,1.227986164,6.36E-06,-6.36E-06,1.551,0.165,-0.165,1.51E+02,1.28E+01,-1.28E+01,0.477,0.015,-0.453,1.17,3.10E-01,-1.70E-01,,,,,,,,,,,,,1673,,,1846.47,1485.55,-648.17,5746,172,-172,4.435,0.116,-0.174,0.931,0.248,-0.134,,,,,,,,,,300.23093,46.0452,14.966
0,,2.11548883,2.14E-05,-2.14E-05,4.008,0.324,-0.324,1.70E+02,1.20E+01,-1.20E+01,0.505,0.474,-0.298,1.29,4.00E-01,-1.30E-01,,,,,,,,,,,,,1426,,,978.38,906.12,-292.55,5952,184,-205,4.489,0.052,-0.208,0.971,0.297,-0.099,,,,,,,,,,287.18967,38.42382,15.627
0,,358.96247,3.62E-02,-3.62E-02,23.49,2,-2,6.71E+02,6.70E+01,-6.70E+01,0.424,0.026,-0.424,2.37,7.20E-01,-2.30E-01,,,,,,,,,,,,,242,,,0.81,0.73,-0.23,5743,156,-190,4.527,0.048,-0.204,0.904,0.275,-0.086,,,,,,,,,,291.19559,38.788078,15.389
0,,2.17815196,1.38E-05,-1.38E-05,2.445,0.162,-0.162,2.45E+02,1.69E+01,-1.69E+01,0.32,0.139,-0.32,1.09,1.70E-01,-8.00E-02,,,,,,,,,,,,,1139,,,395.98,199,-94.48,5357,160,-160,4.634,0.036,-0.09,0.7,0.109,-0.051,,,,,,,,,,287.96875,46.301659,15.916
0,,342.315407,8.93E-03,-8.93E-03,12.476,0.785,-0.785,7.20E+02,6.63E+01,-6.63E+01,0.1974,0.2513,-0.1973,3.15,1.52E+00,-4.20E-01,,,,,,,,,,,,,304,,,2.03,2.88,-0.77,6425,154,-304,4.373,0.079,-0.286,1.164,0.562,-0.155,,,,,,,,,,298.05338,40.210739,15.091
0,,1.089077224,7.96E-06,-7.96E-06,2.705,0.21,-0.21,1.53E+02,1.03E+01,-1.03E+01,0.206,0.252,-0.206,1,1.10E-01,-8.00E-02,,,,,,,,,,,,,1458,,,1068.22,415.89,-269.35,5118,154,-154,4.547,0.042,-0.084,0.83,0.092,-0.067,,,,,,,,,,287.98569,46.3484,15.472
0,,1.288066288,1.13E-06,-1.13E-06,6.4616,0.0424,-0.0424,1.01E+04,5.48E+01,-5.48E+01,1.378,1.233,-0.133,34.84,3.06E+00,-2.72E+00,,,,,,,,,,,,,1310,,,692,247.26,-182.09,5233,183,-183,4.625,0.066,-0.048,0.639,0.056,-0.05,,,,,,,,,,291.24866,40.221352,15.313
0,,24.6683831,3.51E-04,-3.51E-04,8.556,0.353,-0.353,1.09E+02,8.10E+00,-8.10E+00,0.751,0.213,-0.529,1.76,3.00E-01,-3.70E-01,,,,,,,,,,,,,788,,,91.32,43.64,-39.77,6059,109,-146,4.151,0.168,-0.112,1.554,0.269,-0.328,,,,,,,,,,290.48007,51.965012,13.572
0,,2.31894284,4.55E-05,-4.55E-05,5.321,0.475,-0.475,6.65E+01,6.20E+00,-6.20E+00,0.72,0.218,-0.499,0.87,0.00E+00,0.00E+00,,,,,,,,,,,,,1375,,,844.12,0,0,5780,,,4.438,,,1,,,,,,,,,,,,295.66324,38.718243,13.232
0,,349.41047,2.59E-02,-2.59E-02,15.02,1.8,-1.8,6.53E+02,8.34E+01,-8.34E+01,0.2791,0.206,-0.2786,2.41,7.50E-01,-1.90E-01,,,,,,,,,,,,,253,,,0.97,0.88,-0.25,5878,150,-191,4.512,0.032,-0.241,0.945,0.294,-0.077,,,,,,,,,,285.85315,44.57222,15.346
0,,0.562563871,2.23E-06,-2.23E-06,1.591,0.151,-0.151,3.46E+01,2.70E+00,-2.70E+00,0.36,0.111,-0.36,0.69,2.20E-01,-8.00E-02,,,,,,,,,,,,,2626,,,11201.45,10121.63,-3505.27,6577,148,-214,4.381,0.07,-0.21,1.145,0.366,-0.131,,,,,,,,,,293.48825,39.696331,13.54
0,,0.93373458,7.57E-06,-7.57E-06,4.364,0.784,-0.784,1.28E+02,1.09E+01,-1.09E+01,0.574,0.299,-0.574,0.93,1.80E-01,-7.00E-02,,,,,,,,,,,,,1573,,,1446.48,902.3,-373.8,5335,185,-185,4.577,0.03,-0.127,0.804,0.153,-0.061,,,,,,,,,,292.91196,47.47504,14.76
0,,1.33251948,2.02E-05,-2.02E-05,3.733,0.274,-0.274,2.34E+02,1.60E+01,-1.60E+01,0.402,0.096,-0.375,1.64,4.80E-01,-2.60E-01,,,,,,,,,,,,,1751,,,2218.21,1966.7,-848.59,5926,184,-205,4.381,0.108,-0.201,1.058,0.309,-0.166,,,,,,,,,,294.54642,46.50787,16.334
0,,168.84663,1.08E-02,-1.08E-02,9.75,1.2,-1.2,2.15E+02,3.20E+01,-3.20E+01,0.1251,0.3255,-0.1251,1.45,5.90E-01,-1.30E-01,,,,,,,,,,,,,329,,,2.78,3.37,-0.74,5897,149,-191,4.489,0.038,-0.297,0.992,0.411,-0.085,,,,,,,,,,286.7937,44.638561,13.859
0,,14.8162925,2.63E-04,-2.63E-04,4.973,0.362,-0.362,1.08E+02,1.00E+01,-1.00E+01,0.857,0.099,-0.608,1.57,2.50E-01,-2.10E-01,,,,,,,,,,,,,912,,,163.33,73.41,-49.91,6356,115,-128,4.27,0.09,-0.11,1.325,0.214,-0.175,,,,,,,,,,293.93832,45.719021,12.583
0,,160.4122022,9.97E-04,-9.97E-04,4.92,0.241,-0.241,2.54E+03,1.17E+02,-1.17E+02,0.903,0.005,-0.634,4.45,6.60E-01,-3.40E-01,,,,,,,,,,,,,270,,,1.26,0.62,-0.29,5269,158,-142,4.62,0.03,-0.09,0.727,0.109,-0.055,,,,,,,,,,293.20773,41.698582,15.407
0,,3.98167088,5.26E-05,-5.26E-05,3.609,0.283,-0.283,4.47E+01,5.40E+00,-5.40E+00,0.2076,0.2343,-0.2076,0.79,3.80E-01,-9.00E-02,,,,,,,,,,,,,1356,,,798.79,1117.56,-264.03,6484,155,-225,4.377,0.067,-0.283,1.173,0.56,-0.143,,,,,,,,,,288.16397,42.481079,14.144
0,,7.016016,6.30E-03,-6.30E-03,3.8,13.2,-13.2,1.69E+02,1.54E+02,-1.54E+02,0.89,0.105,-0.641,1.72,5.00E-01,-2.20E-01,,,,,,,,,,,,,1138,,,396.43,340.45,-131.37,6642,178,-218,4.39,0.062,-0.187,1.136,0.333,-0.143,,,,,,,,,,294.63516,40.322128,14.404
0,,0.569961046,2.19E-06,-2.19E-06,1.446,0.119,-0.119,4.42E+01,3.00E+00,-3.00E+00,0.343,0.131,-0.343,1.04,2.60E-01,-3.80E-01,,,,,,,,,,,,,2743,,,13463.04,9803.62,-8717.14,5814,158,-176,4.066,0.357,-0.127,1.549,0.381,-0.571,,,,,,,,,,298.46341,48.32185,13.333
0,,42.068554,1.06E-03,-1.06E-03,5.723,0.496,-0.496,1.86E+02,1.89E+01,-1.89E+01,0.022,0.441,-0.022,1.32,4.10E-01,-1.40E-01,,,,,,,,,,,,,541,,,20.28,19.05,-6.05,6122,182,-200,4.487,0.054,-0.216,0.964,0.302,-0.101,,,,,,,,,,292.31601,42.626251,14.718
0,,1.121634781,3.97E-06,-3.97E-06,1.155,0.111,-0.111,7.15E+01,6.30E+00,-6.30E+00,0.409,0.053,-0.409,0.6,3.00E-02,-4.00E-02,,,,,,,,,,,,,1225,,,529.9,131.86,-139.4,4518,143,-159,4.589,0.042,-0.025,0.72,0.036,-0.056,,,,,,,,,,288.44305,42.45676,13.958
0,,1.33256979,1.32E-05,-1.32E-05,3.293,0.245,-0.245,1.04E+02,6.90E+00,-6.90E+00,0.207,0.277,-0.207,0.97,3.00E-01,-1.00E-01,,,,,,,,,,,,,1692,,,1943.76,1779.52,-571.71,6089,181,-199,4.495,0.05,-0.2,0.95,0.29,-0.097,,,,,,,,,,295.19983,46.731731,15.377
0,,0.536650896,5.75E-07,-5.75E-07,4.702,0.123,-0.123,2.73E+02,3.20E+00,-3.20E+00,1.175,0.101,-0.094,18.45,4.90E+00,-2.09E+00,,,,,,,,,,,,,2163,,,5179.76,3975.37,-1538.72,5819,145,-160,4.494,0.075,-0.188,0.881,0.234,-0.1,,,,,,,,,,297.27448,46.117908,13.956
0,,397.73699,1.12E-02,-1.12E-02,11.76,0.844,-0.844,1.13E+03,8.72E+01,-8.72E+01,0.883,0.013,-0.641,3.05,4.00E-01,-3.60E-01,,,,,,,,,,,,,211,,,0.47,0.21,-0.14,5313,175,-143,4.521,0.099,-0.081,0.768,0.1,-0.09,,,,,,,,,,292.58087,38.70911,15.086
0,,2.17818699,1.53E-05,-1.53E-05,2.686,0.166,-0.166,1.16E+02,8.90E+00,-8.90E+00,0.553,0.403,-0.349,1.03,2.70E-01,-1.60E-01,,,,,,,,,,,,,1347,,,776.45,601.66,-282.1,5584,166,-149,4.428,0.12,-0.18,0.932,0.239,-0.147,,,,,,,,,,288.0498,46.35833,15.123
0,,6.23968392,2.44E-05,-2.44E-05,0.668,0.18,-0.18,1.56E+02,2.28E+01,-2.28E+01,0.679,0.049,-0.537,1.55,4.10E-01,-3.00E-01,,,,,,,,,,,,,1060,,,299.03,235.11,-125.1,5751,156,-156,4.303,0.18,-0.18,1.143,0.305,-0.222,,,,,,,,,,286.35339,44.961182,13.795
0,,0.760941405,4.14E-06,-4.14E-06,1.773,0.152,-0.152,1.87E+02,1.54E+01,-1.54E+01,0.26,0.208,-0.26,1.18,2.70E-01,-1.10E-01,,,,,,,,,,,,,1817,,,2591.44,1712.4,-714.29,5629,152,-169,4.553,0.038,-0.152,0.87,0.193,-0.083,,,,,,,,,,296.47104,51.215221,15.855
0,,137.665706,1.83E-03,-1.83E-03,3.732,0.266,-0.266,5.37E+02,5.40E+01,-5.40E+01,0.041,0.416,-0.041,15.41,1.06E+00,-2.48E+00,,,,,,,,,,,,,720,,,63.38,12.08,-21.59,4832,50,-79,2.953,0.03,-0.027,6.897,0.475,-1.109,,,,,,,,,,288.05292,38.93792,13.199
0,,370.90237,1.15E-02,-1.15E-02,10.558,0.625,-0.625,5.46E+02,4.68E+01,-4.68E+01,0.0566,0.4033,-0.0565,1.97,8.00E-01,-1.50E-01,,,,,,,,,,,,,238,,,0.76,0.91,-0.18,5835,159,-159,4.554,0.029,-0.286,0.847,0.342,-0.065,,,,,,,,,,296.82007,43.38802,14.83
0,,321.55087,1.46E-02,-1.46E-02,5.863,0.858,-0.858,3.97E+02,5.82E+01,-5.82E+01,0.1608,0.2812,-0.1607,1.68,6.90E-01,-1.20E-01,,,,,,,,,,,,,250,,,0.92,1.1,-0.22,5835,159,-159,4.554,0.029,-0.286,0.847,0.342,-0.065,,,,,,,,,,296.82007,43.38802,14.83
0,,1.54038914,1.50E-05,-1.50E-05,1.683,0.217,-0.217,7.18E+01,9.70E+00,-9.70E+00,0.043,0.41,-0.043,0.84,2.40E-01,-1.30E-01,,,,,,,,,,,,,1638,,,1701.3,1418.98,-622.37,5974,161,-179,4.422,0.101,-0.188,0.989,0.281,-0.152,,,,,,,,,,285.47534,38.099361,14.753
0,,71.76236302,4.59E-05,-4.59E-05,29.435,0.0171,-0.0171,8.59E+03,8.20E+00,-8.20E+00,0.052,0.085,-0.036,25.76,7.21E+00,-1.56E+01,,,,,,,,,,,,,665,,,46.35,39.26,-39.88,5529,168,-140,3.685,0.712,-0.178,2.817,0.789,-1.709,,,,,,,,,,292.13428,46.202419,12.045
0,,16.3368863,1.68E-04,-1.68E-04,3.597,0.197,-0.197,2.26E+02,2.09E+01,-2.09E+01,0.066,0.376,-0.066,1.27,3.40E-01,-1.90E-01,,,,,,,,,,,,,642,,,40.22,42.68,-18.18,5410,334,-371,4.49,0.094,-0.175,0.859,0.235,-0.126,,,,,,,,,,293.13098,38.159679,15.05
0,,1.63668262,1.05E-05,-1.05E-05,1.907,0.235,-0.235,9.22E+02,8.86E+01,-8.86E+01,1.22,7.189,-0.518,103.99,3.64E+01,-4.85E+01,,,,,,,,,,,,,2562,,,10160.3,10682.43,-7631.1,5234,158,-174,3.436,0.402,-0.234,3.739,1.307,-1.743,,,,,,,,,,300.92484,44.24968,16.494
0,,11.615625,1.53E-04,-1.53E-04,2.233,0.362,-0.362,1.91E+02,2.80E+01,-2.80E+01,0.977,0.007,-0.705,2.84,4.30E-01,-1.00E+00,,,,,,,,,,,,,905,,,158.69,65.4,-95.39,5332,88,-72,4.083,0.368,-0.092,1.453,0.218,-0.51,,,,,,,,,,293.52756,41.111439,15.162
0,,0.952378454,5.95E-06,-5.95E-06,3.892,0.36,-0.36,4.38E+01,3.00E+00,-3.00E+00,0.996,0.057,-0.683,1.46,4.30E-01,-2.50E-01,,,,,,,,,,,,,2528,,,9651.76,8362.08,-3967.61,6963,192,-264,4.25,0.124,-0.186,1.375,0.404,-0.235,,,,,,,,,,290.70651,48.226559,13.541
0,,358.96844,2.92E-02,-2.92E-02,21.71,1.4,-1.4,8.08E+02,7.04E+01,-7.04E+01,0.151,0.302,-0.151,2.7,7.00E-01,-3.00E-01,,,,,,,,,,,,,263,,,1.13,0.86,-0.35,6117,170,-212,4.496,0.046,-0.184,0.947,0.244,-0.104,,,,,,,,,,291.2276,38.771351,15.36
0,,2.21316437,1.39E-05,-1.39E-05,3.874,0.189,-0.189,1.16E+02,5.10E+00,-5.10E+00,0.672,0.033,-0.509,0.95,1.80E-01,-1.20E-01,,,,,,,,,,,,,1374,,,841.98,506.58,-269.4,5921,178,-160,4.465,0.135,-0.149,0.83,0.16,-0.107,,,,,,,,,,292.96982,45.905579,14.4
0,,173.2578372,8.17E-04,-8.17E-04,2.027,0.266,-0.266,6.87E+02,7.01E+01,-7.01E+01,1.9038,0.0241,-0.7369,117.29,7.27E+01,-1.32E+01,,,,,,,,,,,,,376,,,4.73,8.87,-1.51,6392,147,-228,4.399,0.057,-0.351,1.162,0.72,-0.131,,,,,,,,,,283.72552,45.676849,14.201
0,,0.530967987,1.92E-06,-1.92E-06,1.812,0.107,-0.107,2.69E+01,1.30E+00,-1.30E+00,0.093,0.387,-0.093,1.08,3.10E-01,-2.00E-01,,,,,,,,,,,,,4196,,,73103.16,61299.22,-33623.61,8473,237,-407,4.123,0.112,-0.168,2.052,0.581,-0.388,,,,,,,,,,288.85028,44.596939,12.717
0,,4.2058608,1.49E-04,-1.49E-04,7.39,0.651,-0.651,1.82E+02,1.74E+01,-1.74E+01,0.438,0.032,-0.432,1.14,3.00E-01,-1.00E-01,,,,,,,,,,,,,1012,,,248.04,202.41,-67.46,5590,186,-186,4.56,0.031,-0.178,0.839,0.22,-0.073,,,,,,,,,,298.48425,41.06921,15.892
0,,41.6757509,5.99E-04,-5.99E-04,10.848,0.336,-0.336,1.42E+02,7.10E+00,-7.10E+00,0.256,0.181,-0.256,2.1,5.10E-01,-9.50E-01,,,,,,,,,,,,,690,,,53.72,38.64,-39.24,5745,156,-156,3.957,0.465,-0.155,1.763,0.428,-0.796,,,,,,,,,,295.1333,43.631432,13.34
0,,11.49589567,7.25E-05,-7.25E-05,2.256,0.155,-0.155,1.08E+02,9.50E+00,-9.50E+00,0.295,0.149,-0.295,1.59,4.60E-01,-4.20E-01,,,,,,,,,,,,,1057,,,295.46,255.66,-156.16,6290,170,-208,4.133,0.252,-0.168,1.506,0.444,-0.4,,,,,,,,,,297.58194,40.5313,13.582
0,,8.4803326,1.72E-04,-1.72E-04,5.918,0.558,-0.558,3.56E+01,3.90E+00,-3.90E+00,0.556,0.412,-0.34,1.35,2.60E-01,-4.60E-01,,,,,,,,,,,,,1390,,,882.07,527.66,-540.43,6245,172,-191,3.826,0.308,-0.103,2.179,0.43,-0.736,,,,,,,,,,298.82495,46.713531,12.797
0,,0.609926502,2.44E-06,-2.44E-06,1.2529,0.0969,-0.0969,1.34E+02,1.05E+01,-1.05E+01,0.24,0.218,-0.24,1.12,3.70E-01,-1.20E-01,,,,,,,,,,,,,2141,,,4990.14,4831.82,-1553.05,5936,176,-211,4.501,0.039,-0.221,0.965,0.312,-0.104,,,,,,,,,,290.39172,43.440338,15.682
0,,0.750744255,9.95E-07,-9.95E-07,1.7921,0.0555,-0.0555,1.71E+02,4.10E+00,-4.10E+00,1.154,0.633,-0.09,17.07,5.56E+00,-1.48E+00,,,,,,,,,,,,,2074,,,4387.1,4198.22,-1150.86,6187,169,-188,4.499,0.041,-0.23,0.937,0.305,-0.081,,,,,,,,,,293.80884,48.36562,13.941
0,,8.4795266,3.54E-04,-3.54E-04,6.052,0.9,-0.9,1.63E+02,2.42E+01,-2.42E+01,0.136,0.325,-0.136,1.18,3.30E-01,-1.10E-01,,,,,,,,,,,,,865,,,132.02,109.18,-39.3,5841,163,-225,4.52,0.046,-0.196,0.931,0.26,-0.087,,,,,,,,,,290.81589,38.970921,15.994
0,,49.4746966,9.82E-04,-9.82E-04,10.46,0.525,-0.525,2.91E+02,1.92E+01,-1.92E+01,0.491,0.476,-0.278,1.62,4.60E-01,-2.00E-01,,,,,,,,,,,,,498,,,14.5,12.16,-4.63,5952,161,-179,4.475,0.067,-0.189,0.928,0.265,-0.114,,,,,,,,,,290.39505,41.78157,14.955
0,,118.609553,7.17E-03,-7.17E-03,22.74,1.7,-1.7,3.81E+02,3.05E+01,-3.05E+01,0.993,0.021,-0.703,2.86,2.60E-01,-2.80E-01,,,,,,,,,,,,,299,,,1.88,0.64,-0.53,5017,151,-151,4.531,0.066,-0.054,0.792,0.072,-0.079,,,,,,,,,,297.83713,42.079369,15.133
0,,1.62888267,9.38E-06,-9.38E-06,1.72,0.124,-0.124,1.31E+02,1.22E+01,-1.22E+01,0.147,0.31,-0.147,0.92,1.90E-01,-8.00E-02,,,,,,,,,,,,,1327,,,733.67,485.2,-187.7,5398,177,-160,4.571,0.034,-0.136,0.811,0.169,-0.068,,,,,,,,,,299.27658,44.291981,15.295
